        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_roll,align_pitch,align_yaw
1.40372E+12,1.156476,2.574474,1.856772,179.809306,-65.31753156,-9.476909272,0.017915563,0.011760465,-0.002152411,175.2092625,-0.340857439,-1.437521451,0.600755639,2.040694473,1.15585239,176.0545509,-70.30554625,-27.52541971
1.40372E+12,1.198487,2.621906,1.885683,-175.5064381,-64.61410323,-13.19496617,0.017489332,0.010905547,-0.002049121,175.2374083,-0.322892557,-1.484790209,0.600329408,2.039839554,1.15595568,176.0826968,-70.28758137,-27.57268847
1.40372E+12,1.24887,2.664049,1.91848,-171.4001681,-66.41336896,-16.62329706,0.01763582,0.010648285,-0.002072127,175.3208026,-0.277370148,-1.497138018,0.600475896,2.039582293,1.155932674,176.1660911,-70.24205896,-27.58503628
1.40372E+12,1.302495,2.698842,1.94814,-170.1213804,-68.06114492,-17.58359425,0.018019035,0.011099502,-0.001881254,175.2705836,-0.295202506,-1.519540469,0.600859111,2.04003351,1.156123547,176.1158721,-70.25989132,-27.60743873
1.40372E+12,1.355882,2.726861,1.963992,-169.912918,-68.98385752,-17.61881111,0.018001481,0.010998181,-0.002082142,175.2841802,-0.308834133,-1.543361861,0.600841557,2.039932188,1.155922659,176.1294687,-70.27352295,-27.63126012
1.40372E+12,1.408177,2.750171,1.966657,-168.7970825,-68.8855728,-18.55075063,0.017809595,0.010724925,-0.002296268,175.3397923,-0.322697939,-1.569639717,0.600649671,2.039658933,1.155708533,176.1850808,-70.28738675,-27.65753798
1.40372E+12,1.460146,2.767335,1.964701,-171.6014177,-69.20503859,-15.95330105,0.017896585,0.010847792,-0.002414936,175.3644123,-0.320555458,-1.597542251,0.600736661,2.039781799,1.155589865,176.2097008,-70.28524427,-27.68544051
1.40372E+12,1.511079,2.779364,1.965188,-175.4778945,-70.55037016,-12.46466208,0.017914491,0.010560919,-0.002286274,175.3725205,-0.313173391,-1.596347531,0.600754567,2.039494926,1.155718527,176.217809,-70.2778622,-27.68424579
1.40372E+12,1.55913,2.789205,1.966666,-177.9669386,-71.84308092,-10.3248685,0.018055751,0.010532658,-0.002295171,175.3809529,-0.307592269,-1.594557134,0.600895827,2.039466666,1.15570963,176.2262414,-70.27228108,-27.68245539
1.40372E+12,1.60223,2.799142,1.966577,-179.5928283,-72.42160232,-8.957609915,0.018203315,0.01059756,-0.002414358,175.3790486,-0.326227379,-1.629083021,0.601043391,2.039531568,1.155590443,176.2243371,-70.29091619,-27.71698128
1.40372E+12,1.640021,2.809467,1.965778,178.8744748,-72.68934932,-7.613851448,0.018306635,0.010764911,-0.00262511,175.3961667,-0.339528108,-1.661196843,0.601146711,2.039698918,1.155379691,176.2414552,-70.30421692,-27.7490951
1.40372E+12,1.6723,2.821323,1.964037,179.2513192,-72.90701165,-7.77625772,0.018217586,0.010808234,-0.002561388,175.4106466,-0.331358656,-1.662398342,0.601057662,2.039742242,1.155443413,176.2559351,-70.29604747,-27.7502966
1.40372E+12,1.698975,2.835235,1.960368,-178.2069729,-72.47642411,-9.636522093,0.018254033,0.010968397,-0.002583125,175.3995217,-0.347823182,-1.702739026,0.601094109,2.039902405,1.155421676,176.2448102,-70.31251199,-27.79063729
1.40372E+12,1.72056,2.849117,1.955867,-174.7168841,-71.98006464,-12.48783532,0.017788031,0.010857477,-0.002495625,175.4276629,-0.349541595,-1.739410378,0.600628107,2.039791485,1.155509177,176.2729513,-70.31423041,-27.82730864
1.40372E+12,1.737916,2.86069,1.950565,-170.5018408,-71.59890742,-16.11875139,0.017578431,0.010809339,-0.00231527,175.437234,-0.324138315,-1.788273355,0.600418507,2.039743346,1.155689531,176.2825224,-70.28882713,-27.87617161
1.40372E+12,1.750834,2.867552,1.944821,-164.2941063,-71.58759317,-21.71815463,0.017634275,0.010912227,-0.002376344,175.5454529,-0.190114252,-1.801702415,0.600474351,2.039846234,1.155628457,176.3907414,-70.15480306,-27.88960067
1.40372E+12,1.757969,2.866518,1.938272,-159.1033353,-71.75167414,-26.40785123,0.017578076,0.010924071,-0.002294203,175.6470462,-0.107629696,-1.819440415,0.600418152,2.039858079,1.155710598,176.4923346,-70.07231851,-27.90733867
1.40372E+12,1.75785,2.854867,1.929361,-156.4917575,-71.79830071,-29.06171324,0.017478726,0.010859623,-0.002266919,175.6964294,-0.052908487,-1.880321192,0.600318802,2.03979363,1.155737883,176.5417179,-70.0175973,-27.96821945
1.40372E+12,1.750909,2.83152,1.914969,-155.0895426,-71.41431732,-31.49438204,0.017437934,0.010769001,-0.002229848,175.7885135,0.357190624,-1.862180922,0.60027801,2.039703008,1.155774953,176.633802,-69.60749819,-27.95007918
1.40372E+12,1.737182,2.796039,1.889388,-154.2306493,-70.82749624,-34.40600071,0.017317013,0.010663169,-0.002170756,175.7890188,0.339500219,-1.933749557,0.60015709,2.039597177,1.155834046,176.6343073,-69.62518859,-28.02164782
1.40372E+12,1.71601,2.748559,1.855111,-154.5930937,-70.89728612,-36.99897045,0.017328585,0.010610436,-0.002199068,175.7925322,0.354400667,-1.922231589,0.600168661,2.039544444,1.155805734,176.6378207,-69.61028815,-28.01012985
1.40372E+12,1.686372,2.688738,1.827911,-155.9824036,-72.57560636,-39.02386397,0.017332057,0.010591229,-0.002099723,175.7685994,0.379474764,-1.932940511,0.600172133,2.039525236,1.155905078,176.6138878,-69.58521405,-28.02083877
1.40372E+12,1.645245,2.620312,1.813812,-158.8803237,-73.31438596,-39.06871876,0.017293418,0.010518177,-0.002186423,175.7905807,0.360575919,-1.949189336,0.600133494,2.039452185,1.155818378,176.6358692,-69.60411289,-28.0370876
1.40372E+12,1.595348,2.545569,1.814878,-161.8536015,-72.77769821,-38.21969204,0.017258917,0.010469964,-0.002216226,175.7924316,0.362056471,-1.970390488,0.600098993,2.039403971,1.155788575,176.6377201,-69.60263234,-28.05828875
1.40372E+12,1.536997,2.466194,1.830401,-159.8716072,-71.29389677,-41.4918106,0.017225746,0.010432265,-0.002199288,175.7367879,0.352439258,-1.993513618,0.600065822,2.039366272,1.155805513,176.5820764,-69.61224955,-28.08141188
1.40372E+12,1.470132,2.380775,1.859411,-156.5071886,-69.54171805,-45.5596014,0.017163126,0.010329439,-0.002187338,175.7377789,0.346884033,-2.039129223,0.600003202,2.039263446,1.155817463,176.5830674,-69.61780478,-28.12702748
1.40372E+12,1.395833,2.284277,1.903081,-154.3245919,-68.24746527,-48.24234281,0.017157372,0.010317337,-0.002206698,175.7419474,0.347516372,-2.044860723,0.599997448,2.039251344,1.155798103,176.5872359,-69.61717244,-28.13275898
1.40372E+12,1.316764,2.174622,1.954212,-156.5033003,-67.98518411,-46.64448372,0.017114409,0.010288179,-0.002193345,175.7448972,0.351352224,-2.08361913,0.599954485,2.039222186,1.155811457,176.5901857,-69.61333659,-28.17151739
1.40372E+12,1.234802,2.054691,1.999565,-161.2694178,-68.35480862,-42.44560313,0.017120723,0.010305053,-0.001940602,175.7112167,0.340809898,-2.086258276,0.599960799,2.039239061,1.1560642,176.5565052,-69.62387891,-28.17415654
1.40372E+12,1.150576,1.92845,2.03167,-165.6037402,-68.67580966,-38.46140337,0.01714981,0.010045798,-0.002092401,175.7473825,0.340683718,-2.074931948,0.599989886,2.038979806,1.1559124,176.592671,-69.62400509,-28.16283021
1.40372E+12,1.065787,1.797223,2.0505,-170.7534007,-69.12546965,-33.57289766,0.017104704,0.010004385,-0.002080478,175.752275,0.342269868,-2.117543457,0.59994478,2.038938392,1.155924323,176.5975635,-69.62241894,-28.20544172
1.40372E+12,0.981007,1.66463,2.056415,-175.9030916,-69.25741198,-28.61257583,0.017105253,0.009949328,-0.002046184,175.753784,0.336744579,-2.123617825,0.599945329,2.038883335,1.155958617,176.5990725,-69.62794423,-28.21151608
1.40372E+12,0.898637,1.532443,2.050547,-178.6456568,-69.25898588,-25.92500563,0.017089912,0.009980808,-0.002046094,175.7560568,0.333659008,-2.141359632,0.599929988,2.038914815,1.155958707,176.6013453,-69.6310298,-28.22925789
1.40372E+12,0.81818,1.401442,2.032284,-179.8367259,-69.15568097,-25.32931248,0.017051858,0.009934542,-0.002058889,175.7538444,0.328348002,-2.159324246,0.599891934,2.038868549,1.155945913,176.5991329,-69.63634081,-28.24722251
1.40372E+12,0.740202,1.271389,2.005542,179.4490575,-69.15256983,-25.91755342,0.017013444,0.009871166,-0.001988758,175.7387961,0.333855571,-2.189359363,0.59985352,2.038805174,1.156016043,176.5840846,-69.63083324,-28.27725762
1.40372E+12,0.665821,1.142686,1.977253,179.675761,-68.97424029,-28.07542855,0.016932332,0.009793907,-0.002010422,175.7522759,0.329674759,-2.246816034,0.599772408,2.038727914,1.155994379,176.5975643,-69.63501405,-28.33471429
1.40372E+12,0.593546,1.016028,1.947595,179.6425812,-68.35088352,-30.67402272,0.016922094,0.009795455,-0.001901934,175.7306667,0.345648438,-2.26725533,0.599762171,2.038729462,1.156102867,176.5759551,-69.61904037,-28.35515359
1.40372E+12,0.524348,0.891336,1.916356,178.8667132,-67.19310149,-33.26208668,0.016823154,0.009622701,-0.002031967,175.7671411,0.323079752,-2.282803567,0.59966323,2.038556708,1.155972834,176.6124296,-69.64160906,-28.37070183
1.40372E+12,0.46093,0.767734,1.884581,177.9593724,-66.17355193,-35.95238928,0.016737231,0.009560589,-0.002284405,175.7559071,0.335648357,-2.33150722,0.599577307,2.038494597,1.155720396,176.6011956,-69.62904046,-28.41940548
1.40372E+12,0.405766,0.644904,1.853363,177.149776,-65.5463457,-38.24715551,0.016800811,0.009452616,-0.001999863,175.7764833,0.366225953,-2.329172632,0.599640887,2.038386624,1.156004938,176.6217717,-69.59846286,-28.41707089
1.40372E+12,0.359476,0.522818,1.821688,177.013173,-64.40182776,-40.50329127,0.016720846,0.009069581,-0.001411434,175.7381403,0.34580589,-2.367944567,0.599560922,2.038003589,1.156593367,176.5834288,-69.61888292,-28.45584283
1.40372E+12,0.324336,0.40004,1.790537,177.4787771,-63.146969,-42.60299458,0.016988434,0.009077474,-0.000863572,175.7392833,0.342207006,-2.384535176,0.59982851,2.038011481,1.157141229,176.5845718,-69.62248181,-28.47243344
1.40372E+12,0.301665,0.273354,1.763068,178.4106156,-62.44213152,-44.62249585,0.016854594,0.009359957,-0.001431441,175.7364862,0.371518175,-2.401429321,0.599694671,2.038293964,1.15657336,176.5817747,-69.59317064,-28.48932758
1.40372E+12,0.29045,0.141181,1.737915,-176.9455497,-62.87228008,-49.68381469,0.017044959,0.009356194,-0.000315955,175.7407705,0.370155187,-2.401967726,0.599885035,2.038290202,1.157688846,176.586059,-69.59453363,-28.48986599
1.40372E+12,0.287169,0.001712,1.71602,-173.5702898,-64.62381506,-53.12333506,0.017277629,0.009459127,-8.20E-05,175.7490934,0.390837481,-2.399022781,0.600117705,2.038393135,1.15792279,176.5943819,-69.57385133,-28.48692104
1.40372E+12,0.287958,-0.143788,1.695685,-172.8766542,-66.72316924,-53.55727602,0.017669669,0.009553695,0.00013931,175.7537505,0.392693986,-2.417816971,0.600509746,2.038487703,1.158144111,176.599039,-69.57199483,-28.50571523
1.40372E+12,0.291869,-0.292289,1.674359,-174.2853233,-67.76434823,-51.10765912,0.018404629,0.009750036,0.000454336,175.752258,0.39907017,-2.440350194,0.601244705,2.038684044,1.158459137,176.5975465,-69.56561864,-28.52824845
1.40372E+12,0.296384,-0.440835,1.652758,-178.7588825,-68.39039731,-44.97155209,0.017459764,0.010472155,-0.001884641,175.7540755,0.350869891,-2.502844542,0.600299841,2.039406162,1.15612016,176.599364,-69.61381892,-28.5907428
1.40372E+12,0.303633,-0.587943,1.629135,177.5605978,-67.71754819,-39.10813455,0.020506269,0.013242146,0.001680291,175.7292622,0.366906392,-2.521378757,0.603346345,2.042176153,1.159685092,176.5745507,-69.59778242,-28.60927702
1.40372E+12,0.314647,-0.732964,1.605415,176.3691361,-66.42916722,-35.83788145,0.025223911,0.017219867,0.003381123,175.7137818,0.367276781,-2.520401612,0.608063987,2.046153874,1.161385924,176.5590703,-69.59741203,-28.60829987
1.40372E+12,0.332677,-0.876806,1.584003,175.9436557,-65.2740673,-33.69974902,0.016730674,0.009234614,-0.001980549,175.7352974,0.36432166,-2.542671857,0.59957075,2.038168622,1.156024252,176.5805859,-69.60036715,-28.63057012
1.40372E+12,0.359735,-1.020781,1.565745,174.080611,-64.36219488,-30.57173117,0.016686795,0.00995088,-0.002027995,175.743241,0.356846962,-2.573004984,0.599526871,2.038884887,1.155976807,176.5885295,-69.60784185,-28.66090324
1.40372E+12,0.397543,-1.162383,1.551982,171.6890086,-64.31294216,-27.13651753,0.018487745,0.011566167,-0.000783602,175.7468911,0.357263475,-2.59473832,0.601327821,2.040500175,1.157221199,176.5921796,-69.60742534,-28.68263658
1.40372E+12,0.446455,-1.300257,1.543101,167.1155948,-64.94417824,-21.91233308,0.016534357,0.010856544,0.000169501,175.7532997,0.326281766,-2.62029816,0.599374433,2.039790552,1.158174302,176.5985882,-69.63840705,-28.70819642
1.40372E+12,0.506648,-1.430729,1.537248,162.9882185,-65.74528676,-17.4075031,0.01698044,0.011062996,0.000447733,175.7549985,0.324476987,-2.643027612,0.599820517,2.039997003,1.158452534,176.6002869,-69.64021183,-28.73092587
1.40372E+12,0.57784,-1.550779,1.533594,159.9323224,-66.87902628,-14.08048202,0.018197763,0.012573125,0.001507147,175.743188,0.339327111,-2.669718953,0.60103784,2.041507133,1.159511948,176.5884765,-69.6253617,-28.75761721
1.40372E+12,0.658286,-1.657265,1.533059,157.5835677,-69.05255554,-11.37131304,0.022171895,0.013898844,0.003764204,175.726274,0.350003167,-2.702660398,0.605011971,2.042832852,1.161769005,176.5715625,-69.61468564,-28.79055866
1.40372E+12,0.744555,-1.747219,1.535705,153.8713843,-71.2052161,-7.024896075,0.022546251,0.004945791,-0.007430791,175.7691495,0.340516011,-2.731394603,0.605386328,2.033879798,1.15057401,176.614438,-69.6241728,-28.81929286
1.40372E+12,0.831338,-1.818952,1.540615,146.1483024,-72.54138082,0.910687614,0.018083095,0.007751963,-0.003730426,175.7849526,0.279831642,-2.747166882,0.600923171,2.036685971,1.154274375,176.6302411,-69.68485717,-28.83506514
1.40372E+12,0.9158,-1.868705,1.548277,137.0287269,-73.6916729,9.989188211,0.017761315,0.008559551,-0.003035091,175.8154484,0.326783544,-2.759384119,0.600601391,2.037493558,1.15496971,176.6607369,-69.63790527,-28.84728238
1.40372E+12,0.996416,-1.891646,1.560763,125.6899226,-75.34948925,21.28243085,0.018907903,0.0083244,-0.003681746,175.7972874,0.327624678,-2.785449521,0.601747979,2.037258408,1.154323055,176.6425759,-69.63706413,-28.87334778
1.40372E+12,1.068142,-1.883521,1.576754,115.2329605,-77.16617029,31.78110181,0.015883226,0.008855177,-0.001934803,175.7978291,0.286331991,-2.79438443,0.598723302,2.037789185,1.156069998,176.6431176,-69.67835682,-28.88228269
1.40372E+12,1.127065,-1.843058,1.594273,120.375839,-80.58700974,27.32465064,0.015834238,0.008841733,-0.001956831,175.7968326,0.291257325,-2.816231403,0.598674314,2.03777574,1.15604797,176.642121,-69.67343149,-28.90412966
1.40372E+12,1.169101,-1.775883,1.610589,152.5593724,-81.20227917,-4.304041025,0.015841056,0.008856049,-0.00193847,175.7958342,0.296182267,-2.83807842,0.598681132,2.037790056,1.156066331,176.6411226,-69.66850655,-28.92597668
1.40372E+12,1.19447,-1.691274,1.626933,176.6021789,-77.1796787,-28.08363952,0.015291953,0.008531047,-0.001081759,175.8018753,0.322794241,-2.879559453,0.598132029,2.037465054,1.156923042,176.6471638,-69.64189457,-28.96745771
1.40372E+12,1.208053,-1.598617,1.646302,-175.4667648,-73.24952022,-36.04267082,0.015409268,0.008354152,-0.001373906,175.8097516,0.325514402,-2.903319859,0.598249344,2.037288159,1.156630895,176.6550401,-69.63917441,-28.99121812
1.40372E+12,1.215087,-1.505743,1.672303,-171.8894098,-73.21301838,-39.86562076,0.016535898,0.007391104,0.001679868,175.7915787,0.351569106,-2.929721586,0.599375974,2.036325111,1.159684669,176.6368672,-69.61311971,-29.01761985
1.40372E+12,1.21472,-1.413635,1.70057,-169.8002146,-75.06419278,-42.22548327,0.018939596,0.010851028,0.00468635,175.7806848,0.352788534,-2.943263186,0.601779672,2.039785036,1.162691152,176.6259733,-69.61190028,-29.03116145
1.40372E+12,1.203927,-1.320974,1.724992,-169.750287,-75.45504381,-42.45472074,0.016421927,0.011100923,0.00104265,175.7997443,0.318583312,-2.963972978,0.599262003,2.040034931,1.159047452,176.6450328,-69.6461055,-29.05187124
1.40372E+12,1.182855,-1.227631,1.745041,-168.7494822,-74.15390626,-43.52294308,0.015307993,0.009143485,-0.000406004,175.8129823,0.301111998,-3.004693456,0.598148069,2.038077493,1.157598798,176.6582708,-69.66357681,-29.09259172
1.40372E+12,1.152342,-1.136267,1.762979,-166.6403294,-72.55979561,-46.1583986,0.0148305,0.008727787,-0.000720082,175.8062433,0.312926463,-3.020735237,0.597670576,2.037661794,1.157284719,176.6515318,-69.65176235,-29.1086335
1.40372E+12,1.113444,-1.049181,1.772206,-166.2479891,-71.48835044,-47.90050183,0.014891136,0.008745197,-0.000729218,175.8083516,0.315159845,-3.043205683,0.597731212,2.037679205,1.157275583,176.6536401,-69.64952897,-29.13110394
1.40372E+12,1.068451,-0.966798,1.770974,-166.1419616,-71.59531353,-49.92978786,0.014080713,0.00908321,7.98E-05,175.8096433,0.328249309,-3.055245612,0.596920789,2.038017218,1.158084597,176.6549318,-69.6364395,-29.14314387
1.40372E+12,1.01643,-0.888877,1.763388,-168.6677259,-73.63913372,-49.94618177,0.012628059,0.008628077,0.000283484,175.8090201,0.331606268,-3.074961491,0.595468135,2.037562085,1.158288285,176.6543086,-69.63308254,-29.16285975
1.40372E+12,0.955604,-0.811072,1.757079,-173.3718236,-75.85187382,-48.16653097,0.013045119,0.008690317,0.000166191,175.8288571,0.364690311,-3.089978444,0.595885195,2.037624325,1.158170992,176.6741455,-69.5999985,-29.1778767
1.40372E+12,0.885711,-0.729165,1.750768,-176.2771755,-76.66005445,-48.35525308,0.013213675,0.00788972,0.000423511,175.810114,0.314521357,-3.124734969,0.596053751,2.036823728,1.158428313,176.6554025,-69.65016746,-29.21263323
1.40372E+12,0.807614,-0.64179,1.742353,-177.3790873,-75.72068439,-50.74185133,0.013468168,0.007722271,0.000754242,175.8149746,0.311686571,-3.148071628,0.596308244,2.036656279,1.158759043,176.6602631,-69.65300224,-29.23596989
1.40372E+12,0.723143,-0.549427,1.731952,-178.4004654,-73.60005003,-53.74386718,0.013192153,0.008003342,0.000318889,175.8198775,0.31543839,-3.161737522,0.596032229,2.03693735,1.15832369,176.665166,-69.64925042,-29.24963578
1.40372E+12,0.634594,-0.453896,1.717228,-179.237143,-72.10009566,-57.50828554,0.012690653,0.007853308,5.86E-05,175.8111895,0.306639883,-3.194270001,0.59553073,2.036787315,1.158063351,176.656478,-69.65804893,-29.28216826
1.40372E+12,0.54454,-0.356615,1.691756,-179.7929948,-71.46329651,-62.04242076,0.012609667,0.007670433,0.00022954,175.812469,0.304602153,-3.213847346,0.595449743,2.03660444,1.158234341,176.6577574,-69.66008666,-29.30174561
1.40372E+12,0.454403,-0.257312,1.654198,-179.8061811,-71.13544092,-67.3320859,0.011836167,0.007323533,0.000706407,175.8150681,0.306725761,-3.243338009,0.594676243,2.03625754,1.158711208,176.6603566,-69.65796305,-29.33123627
1.40372E+12,0.365815,-0.156477,1.604878,-179.4591974,-70.6453802,-72.88895251,0.010002655,0.005310115,0.001227939,175.8180981,0.320261887,-3.264093595,0.592842731,2.034244123,1.15923274,176.6633866,-69.64442692,-29.35199185
1.40372E+12,0.279209,-0.054196,1.543818,-179.7700458,-69.52967638,-77.41370115,0.010873724,0.00708907,0.000573129,175.8101741,0.316785787,-3.28755682,0.5937138,2.036023078,1.15857793,176.6554626,-69.64790303,-29.37545508
1.40372E+12,0.195711,0.045981,1.481824,179.4995783,-68.99209247,-80.77221903,0.010047738,0.006057064,0.00057552,175.8174734,0.321160032,-3.303767048,0.592887814,2.034991071,1.158580321,176.6627619,-69.64352878,-29.39166531
1.40372E+12,0.117407,0.142458,1.433423,-178.5550309,-68.37972338,-85.565498,0.010147106,0.005895236,0.00052255,175.8131154,0.315029517,-3.333453582,0.592987182,2.034829244,1.158527351,176.6584039,-69.6496593,-29.42135184
1.40372E+12,0.043368,0.232422,1.403837,-174.7400296,-68.25884092,-91.14219133,0.008300156,0.004933969,0.001238445,175.8060995,0.322880032,-3.350460412,0.591140232,2.033867976,1.159243246,176.651388,-69.64180878,-29.43835867
1.40372E+12,-0.028864,0.316546,1.393618,-172.6627467,-68.7830981,-94.3721859,0.009194186,0.005693141,0.000837476,175.817547,0.305287256,-3.435960465,0.592034263,2.034627148,1.158842277,176.6628354,-69.65940156,-29.52385872
1.40372E+12,-0.101951,0.396835,1.398789,-173.0145898,-68.9508855,-94.44173761,0.00920718,0.005586829,0.000843328,175.8146451,0.311593662,-3.413278112,0.592047256,2.034520837,1.158848129,176.6599336,-69.65309515,-29.50117637
1.40372E+12,-0.176003,0.47253,1.418431,-172.6734025,-67.51455961,-94.38387803,0.008645184,0.005310986,0.001238796,175.8103912,0.304516212,-3.431463522,0.59148526,2.034244993,1.159243597,176.6556797,-69.6601726,-29.51936178
1.40372E+12,-0.252566,0.541223,1.446971,-171.6372079,-65.22592399,-94.78574862,0.009141493,0.005991008,0.000735069,175.8212816,0.314297862,-3.437445432,0.591981569,2.034925016,1.15873987,176.6665701,-69.65039095,-29.52534369
1.40372E+12,-0.331295,0.598375,1.478714,-169.2263022,-62.90506765,-96.3902961,0.008843736,0.006097381,0.000592448,175.8230097,0.314057273,-3.469173702,0.591683812,2.035031388,1.158597249,176.6682982,-69.65063154,-29.55707196
1.40372E+12,-0.414534,0.640258,1.514989,-167.8943497,-62.31248841,-97.21962549,0.008487203,0.006111668,0.000442873,175.818842,0.319330969,-3.490231377,0.591327279,2.035045675,1.158447674,176.6641305,-69.64535784,-29.57812964
1.40372E+12,-0.503642,0.667125,1.55343,-170.2746612,-63.02443398,-94.66080158,0.008267359,0.005896897,0.001106135,175.8164223,0.344047565,-3.488502404,0.591107436,2.034830904,1.159110936,176.6617108,-69.62064125,-29.57640066
1.40372E+12,-0.595803,0.681409,1.589292,-174.1592599,-63.27075264,-90.73777372,0.005775833,0.005867631,0.003434235,175.8405181,0.341978547,-3.521820555,0.588615909,2.034801638,1.161439036,176.6858066,-69.62271027,-29.60971881
1.40372E+12,-0.689009,0.684199,1.619731,-177.8942888,-62.06462552,-87.260975,0.006613833,0.005064355,0.003166447,175.8011697,0.32808196,-3.542238949,0.589453909,2.033998363,1.161171248,176.6464582,-69.63660685,-29.63013721
